"","agea","country","rel_how","rel_pray","rel_att","belong","gender"
"62",50,"Austria",-1.33886362617806,-0.832071913878521,-0.259874013640261,FALSE,"Male"
"63",64,"Austria",-0.683226541351341,0.483854380627764,0.424296835820761,TRUE,"Female"
"64",46,"Austria",1.28368471312881,0.483854380627764,1.10846768528178,TRUE,"Male"
"65",24,"Austria",0.955866170715454,-0.393429815709759,0.424296835820761,TRUE,"Female"
"66",41,"Austria",0.628047628302095,0.483854380627764,0.424296835820761,TRUE,"Male"
"67",43,"Austria",0.300229085888736,1.36113857696529,0.424296835820761,TRUE,"Female"
"68",55,"Austria",-0.355407998937982,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"69",46,"Austria",-1.0110450837647,-0.832071913878521,-0.259874013640261,TRUE,"Female"
"70",52,"Austria",0.628047628302095,-0.393429815709759,0.424296835820761,TRUE,"Male"
"71",45,"Austria",0.300229085888736,0.0452122824590024,-0.259874013640261,TRUE,"Female"
"72",40,"Austria",0.955866170715454,0.483854380627764,1.10846768528178,TRUE,"Male"
"73",33,"Austria",0.955866170715454,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"74",49,"Austria",-0.683226541351341,-0.832071913878521,0.424296835820761,FALSE,"Male"
"75",60,"Austria",0.628047628302095,0.922496478796526,1.10846768528178,TRUE,"Female"
"76",37,"Austria",0.955866170715454,-0.393429815709759,0.424296835820761,TRUE,"Male"
"77",59,"Austria",-0.683226541351341,-0.832071913878521,-0.259874013640261,FALSE,"Male"
"78",64,"Austria",-0.355407998937982,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"79",25,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"80",31,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"81",34,"Austria",-0.0275894565246232,1.79978067513405,-0.259874013640261,TRUE,"Male"
"82",31,"Austria",1.28368471312881,0.483854380627764,1.10846768528178,FALSE,"Male"
"83",34,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"84",37,"Austria",-0.355407998937982,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"85",31,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"86",33,"Austria",0.955866170715454,1.36113857696529,0.424296835820761,TRUE,"Female"
"87",42,"Austria",-0.0275894565246232,-0.393429815709759,1.10846768528178,TRUE,"Female"
"88",49,"Austria",-0.0275894565246232,0.483854380627764,-0.259874013640261,FALSE,"Female"
"89",25,"Austria",0.628047628302095,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"90",30,"Austria",0.955866170715454,1.79978067513405,1.7926385347428,TRUE,"Female"
"91",40,"Austria",0.628047628302095,0.0452122824590024,0.424296835820761,TRUE,"Male"
"92",27,"Austria",0.628047628302095,0.922496478796526,0.424296835820761,FALSE,"Male"
"93",55,"Austria",0.628047628302095,1.79978067513405,1.7926385347428,FALSE,"Male"
"94",37,"Austria",0.628047628302095,0.0452122824590024,-0.944044863101282,FALSE,"Male"
"95",42,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"96",43,"Austria",0.628047628302095,0.0452122824590024,0.424296835820761,FALSE,"Male"
"97",15,"Austria",0.628047628302095,0.922496478796526,1.10846768528178,TRUE,"Female"
"98",50,"Austria",0.300229085888736,0.483854380627764,-0.259874013640261,TRUE,"Female"
"99",36,"Austria",0.300229085888736,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"100",58,"Austria",1.28368471312881,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"101",20,"Austria",-0.683226541351341,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"102",18,"Austria",-0.0275894565246232,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"103",52,"Austria",-0.355407998937982,0.922496478796526,0.424296835820761,TRUE,"Female"
"104",44,"Austria",-0.683226541351341,-0.393429815709759,-0.259874013640261,FALSE,"Female"
"105",58,"Austria",-0.0275894565246232,0.922496478796526,-0.259874013640261,TRUE,"Male"
"106",56,"Austria",1.28368471312881,1.79978067513405,1.7926385347428,TRUE,"Female"
"107",28,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"108",27,"Austria",1.28368471312881,1.36113857696529,1.10846768528178,TRUE,"Female"
"109",52,"Austria",-1.33886362617806,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"110",39,"Austria",0.628047628302095,0.483854380627764,-0.259874013640261,TRUE,"Female"
"111",37,"Austria",0.628047628302095,0.483854380627764,0.424296835820761,TRUE,"Male"
"112",55,"Austria",0.300229085888736,0.0452122824590024,2.47680938420383,FALSE,"Male"
"113",23,"Austria",0.300229085888736,0.922496478796526,1.7926385347428,FALSE,"Male"
"114",24,"Austria",0.300229085888736,-0.393429815709759,0.424296835820761,TRUE,"Male"
"115",28,"Austria",-0.683226541351341,0.0452122824590024,0.424296835820761,TRUE,"Female"
"116",36,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"117",30,"Austria",-0.0275894565246232,0.0452122824590024,0.424296835820761,TRUE,"Female"
"118",44,"Austria",0.955866170715454,1.36113857696529,1.10846768528178,TRUE,"Male"
"119",60,"Austria",-1.0110450837647,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"120",40,"Austria",0.300229085888736,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"121",29,"Austria",-0.0275894565246232,-0.832071913878521,0.424296835820761,TRUE,"Female"
"122",45,"Austria",-0.683226541351341,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"123",29,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"124",49,"Austria",0.300229085888736,-0.832071913878521,0.424296835820761,TRUE,"Female"
"125",63,"Austria",-0.355407998937982,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"126",60,"Austria",0.955866170715454,1.79978067513405,1.7926385347428,TRUE,"Female"
"127",33,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"128",52,"Austria",0.300229085888736,0.483854380627764,1.10846768528178,TRUE,"Male"
"129",63,"Austria",1.93932179795553,-0.393429815709759,1.7926385347428,TRUE,"Male"
"130",62,"Austria",1.61150325554217,1.79978067513405,1.7926385347428,TRUE,"Male"
"131",63,"Austria",0.300229085888736,0.0452122824590024,0.424296835820761,TRUE,"Female"
"132",56,"Austria",-0.683226541351341,-0.393429815709759,-0.944044863101282,FALSE,"Male"
"133",33,"Austria",1.28368471312881,1.36113857696529,-0.259874013640261,TRUE,"Female"
"134",46,"Austria",1.61150325554217,1.79978067513405,1.10846768528178,TRUE,"Female"
"135",51,"Austria",1.28368471312881,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"136",64,"Austria",1.28368471312881,-0.393429815709759,1.10846768528178,TRUE,"Male"
"137",34,"Austria",-0.0275894565246232,-0.393429815709759,0.424296835820761,TRUE,"Male"
"138",16,"Austria",-0.683226541351341,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"139",49,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"140",42,"Austria",-0.0275894565246232,0.922496478796526,-0.259874013640261,TRUE,"Female"
"141",59,"Austria",-0.355407998937982,1.36113857696529,0.424296835820761,TRUE,"Female"
"142",28,"Austria",-0.0275894565246232,-0.393429815709759,0.424296835820761,FALSE,"Male"
"143",48,"Austria",-0.355407998937982,0.483854380627764,1.10846768528178,TRUE,"Female"
"144",37,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"145",40,"Austria",-0.355407998937982,1.79978067513405,1.10846768528178,TRUE,"Male"
"146",56,"Austria",-0.0275894565246232,0.483854380627764,1.10846768528178,TRUE,"Male"
"147",58,"Austria",0.628047628302095,0.483854380627764,0.424296835820761,TRUE,"Female"
"148",51,"Austria",0.628047628302095,0.483854380627764,1.10846768528178,TRUE,"Male"
"149",47,"Austria",0.300229085888736,0.483854380627764,0.424296835820761,FALSE,"Male"
"150",50,"Austria",0.955866170715454,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"151",53,"Austria",1.61150325554217,1.79978067513405,-0.944044863101282,TRUE,"Female"
"152",52,"Austria",1.93932179795553,-0.393429815709759,-0.259874013640261,FALSE,"Female"
"153",51,"Austria",1.93932179795553,1.79978067513405,1.7926385347428,TRUE,"Female"
"154",36,"Austria",-1.33886362617806,-0.393429815709759,-0.944044863101282,TRUE,"Male"
"155",26,"Austria",0.300229085888736,0.483854380627764,-0.259874013640261,FALSE,"Male"
"156",62,"Austria",1.28368471312881,1.79978067513405,-0.259874013640261,TRUE,"Female"
"157",48,"Austria",-0.355407998937982,-0.393429815709759,-0.259874013640261,FALSE,"Male"
"158",26,"Austria",0.300229085888736,0.0452122824590024,0.424296835820761,FALSE,"Female"
"159",60,"Austria",-0.0275894565246232,0.0452122824590024,1.10846768528178,FALSE,"Male"
"160",49,"Austria",-0.683226541351341,-0.393429815709759,0.424296835820761,TRUE,"Female"
"161",63,"Austria",1.28368471312881,-0.393429815709759,0.424296835820761,TRUE,"Male"
"162",47,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"163",42,"Austria",-0.355407998937982,-0.832071913878521,-0.259874013640261,TRUE,"Male"
"164",37,"Austria",0.300229085888736,-0.393429815709759,0.424296835820761,TRUE,"Female"
"165",42,"Austria",0.300229085888736,0.922496478796526,-0.259874013640261,TRUE,"Male"
"166",44,"Austria",0.955866170715454,0.922496478796526,0.424296835820761,TRUE,"Male"
"167",51,"Austria",1.61150325554217,0.922496478796526,1.7926385347428,TRUE,"Male"
"168",41,"Austria",-0.0275894565246232,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"169",37,"Austria",-0.683226541351341,-0.832071913878521,0.424296835820761,TRUE,"Female"
"170",33,"Austria",1.28368471312881,1.79978067513405,0.424296835820761,TRUE,"Female"
"171",37,"Austria",-0.355407998937982,-0.832071913878521,0.424296835820761,TRUE,"Female"
"172",64,"Austria",-1.33886362617806,-0.832071913878521,-0.259874013640261,FALSE,"Male"
"173",64,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"174",22,"Austria",0.300229085888736,0.0452122824590024,0.424296835820761,TRUE,"Female"
"175",58,"Austria",1.28368471312881,0.922496478796526,1.10846768528178,TRUE,"Female"
"176",28,"Austria",-0.0275894565246232,0.0452122824590024,1.10846768528178,TRUE,"Female"
"177",41,"Austria",-0.0275894565246232,-0.832071913878521,-0.259874013640261,FALSE,"Female"
"178",57,"Austria",0.628047628302095,0.483854380627764,-0.259874013640261,FALSE,"Female"
"179",45,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Female"
"180",58,"Austria",1.28368471312881,1.36113857696529,1.10846768528178,TRUE,"Male"
"181",41,"Austria",1.28368471312881,1.79978067513405,1.10846768528178,TRUE,"Male"
"182",30,"Austria",-0.0275894565246232,-0.832071913878521,-0.259874013640261,FALSE,"Female"
"183",29,"Austria",0.628047628302095,-0.832071913878521,-0.259874013640261,FALSE,"Male"
"184",45,"Austria",0.300229085888736,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"185",50,"Austria",-1.33886362617806,0.0452122824590024,0.424296835820761,TRUE,"Female"
"186",62,"Austria",1.28368471312881,0.922496478796526,1.7926385347428,TRUE,"Female"
"187",64,"Austria",0.955866170715454,0.922496478796526,1.7926385347428,TRUE,"Male"
"188",30,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"189",26,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Female"
"190",26,"Austria",-1.33886362617806,-0.393429815709759,0.424296835820761,FALSE,"Female"
"191",59,"Austria",1.28368471312881,0.0452122824590024,0.424296835820761,FALSE,"Female"
"192",25,"Austria",-1.0110450837647,-0.832071913878521,0.424296835820761,FALSE,"Male"
"193",48,"Austria",-1.0110450837647,-0.832071913878521,-0.259874013640261,FALSE,"Female"
"194",58,"Austria",1.93932179795553,0.922496478796526,1.10846768528178,TRUE,"Female"
"195",58,"Austria",1.93932179795553,1.79978067513405,-0.259874013640261,TRUE,"Female"
"196",59,"Austria",1.28368471312881,1.36113857696529,1.10846768528178,TRUE,"Female"
"197",33,"Austria",-1.0110450837647,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"198",22,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"199",49,"Austria",0.300229085888736,0.0452122824590024,0.424296835820761,FALSE,"Female"
"200",29,"Austria",0.628047628302095,0.0452122824590024,0.424296835820761,TRUE,"Female"
"201",40,"Austria",0.955866170715454,1.79978067513405,0.424296835820761,TRUE,"Male"
"202",60,"Austria",1.28368471312881,1.79978067513405,1.7926385347428,TRUE,"Male"
"203",51,"Austria",0.300229085888736,1.79978067513405,1.7926385347428,TRUE,"Male"
"204",62,"Austria",-0.0275894565246232,0.483854380627764,-0.259874013640261,TRUE,"Male"
"205",18,"Austria",-1.33886362617806,-0.393429815709759,0.424296835820761,TRUE,"Male"
"206",40,"Austria",0.300229085888736,0.922496478796526,-0.259874013640261,TRUE,"Male"
"207",26,"Austria",-0.355407998937982,0.483854380627764,-0.259874013640261,TRUE,"Female"
"208",15,"Austria",-0.355407998937982,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"209",44,"Austria",0.300229085888736,-0.393429815709759,0.424296835820761,TRUE,"Male"
"210",61,"Austria",-1.0110450837647,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"211",28,"Austria",-0.0275894565246232,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"212",59,"Austria",1.28368471312881,1.79978067513405,0.424296835820761,FALSE,"Female"
"213",48,"Austria",0.628047628302095,-0.393429815709759,0.424296835820761,TRUE,"Male"
"214",30,"Austria",-0.683226541351341,-0.393429815709759,0.424296835820761,TRUE,"Male"
"215",52,"Austria",0.955866170715454,0.922496478796526,1.10846768528178,TRUE,"Female"
"216",54,"Austria",0.300229085888736,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"217",19,"Austria",-0.355407998937982,-0.832071913878521,-0.259874013640261,FALSE,"Male"
"218",21,"Austria",0.300229085888736,0.922496478796526,1.10846768528178,FALSE,"Female"
"219",60,"Austria",1.28368471312881,1.79978067513405,1.7926385347428,TRUE,"Female"
"220",27,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Female"
"221",48,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"222",56,"Austria",-0.0275894565246232,0.483854380627764,1.10846768528178,TRUE,"Male"
"223",39,"Austria",0.300229085888736,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"224",56,"Austria",0.300229085888736,0.922496478796526,-0.259874013640261,TRUE,"Female"
"225",31,"Austria",0.300229085888736,1.36113857696529,1.10846768528178,TRUE,"Female"
"226",35,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"227",30,"Austria",0.628047628302095,1.36113857696529,1.10846768528178,TRUE,"Female"
"228",36,"Austria",0.300229085888736,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"229",46,"Austria",-0.683226541351341,-0.393429815709759,-0.944044863101282,FALSE,"Female"
"230",55,"Austria",-0.355407998937982,-0.393429815709759,-0.944044863101282,TRUE,"Female"
"231",48,"Austria",1.28368471312881,0.922496478796526,1.7926385347428,TRUE,"Female"
"232",24,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"233",51,"Austria",-0.355407998937982,-0.832071913878521,0.424296835820761,TRUE,"Male"
"234",63,"Austria",0.955866170715454,0.483854380627764,1.10846768528178,TRUE,"Female"
"235",43,"Austria",0.300229085888736,0.0452122824590024,0.424296835820761,FALSE,"Female"
"236",38,"Austria",-1.33886362617806,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"237",25,"Austria",-1.33886362617806,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"238",41,"Austria",-1.0110450837647,0.922496478796526,-0.259874013640261,FALSE,"Female"
"239",63,"Austria",-1.0110450837647,-0.832071913878521,-0.944044863101282,TRUE,"Female"
"240",44,"Austria",1.61150325554217,1.36113857696529,0.424296835820761,TRUE,"Male"
"241",55,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"242",57,"Austria",0.300229085888736,0.483854380627764,0.424296835820761,FALSE,"Female"
"243",49,"Austria",0.300229085888736,0.483854380627764,0.424296835820761,TRUE,"Male"
"244",47,"Austria",-0.355407998937982,0.922496478796526,1.10846768528178,TRUE,"Female"
"245",55,"Austria",-0.0275894565246232,0.483854380627764,1.7926385347428,TRUE,"Male"
"246",25,"Austria",0.955866170715454,0.922496478796526,1.10846768528178,TRUE,"Male"
"247",46,"Austria",0.300229085888736,1.36113857696529,1.10846768528178,TRUE,"Male"
"248",59,"Austria",-0.355407998937982,-0.832071913878521,0.424296835820761,TRUE,"Male"
"249",62,"Austria",0.300229085888736,0.922496478796526,1.7926385347428,TRUE,"Male"
"250",63,"Austria",0.628047628302095,1.36113857696529,-0.259874013640261,TRUE,"Female"
"251",46,"Austria",0.955866170715454,1.79978067513405,2.47680938420383,TRUE,"Male"
"252",59,"Austria",1.28368471312881,1.36113857696529,2.47680938420383,TRUE,"Male"
"253",27,"Austria",0.300229085888736,0.0452122824590024,0.424296835820761,TRUE,"Male"
"254",61,"Austria",0.955866170715454,1.36113857696529,1.7926385347428,TRUE,"Male"
"255",50,"Austria",0.628047628302095,-0.393429815709759,0.424296835820761,TRUE,"Female"
"256",59,"Austria",0.955866170715454,-0.393429815709759,1.10846768528178,TRUE,"Male"
"257",32,"Austria",0.628047628302095,0.0452122824590024,0.424296835820761,TRUE,"Female"
"258",61,"Austria",1.28368471312881,0.483854380627764,1.10846768528178,TRUE,"Female"
"259",26,"Austria",0.955866170715454,0.0452122824590024,0.424296835820761,TRUE,"Female"
"260",33,"Austria",-1.0110450837647,-0.832071913878521,-0.259874013640261,FALSE,"Male"
"261",34,"Austria",-0.355407998937982,-0.832071913878521,0.424296835820761,FALSE,"Female"
"262",21,"Austria",-0.0275894565246232,-0.393429815709759,-0.944044863101282,FALSE,"Female"
"263",62,"Austria",-0.0275894565246232,0.483854380627764,0.424296835820761,TRUE,"Female"
"264",59,"Austria",0.955866170715454,0.483854380627764,0.424296835820761,TRUE,"Female"
"265",27,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"266",64,"Austria",-0.0275894565246232,-0.832071913878521,1.10846768528178,TRUE,"Male"
"267",26,"Austria",-1.33886362617806,-0.393429815709759,0.424296835820761,TRUE,"Female"
"268",25,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"269",57,"Austria",-1.33886362617806,-0.393429815709759,-0.944044863101282,FALSE,"Female"
"270",37,"Austria",1.28368471312881,1.79978067513405,0.424296835820761,FALSE,"Male"
"271",38,"Austria",0.300229085888736,0.0452122824590024,0.424296835820761,FALSE,"Male"
"272",48,"Austria",-0.355407998937982,1.36113857696529,0.424296835820761,TRUE,"Male"
"273",37,"Austria",-1.33886362617806,-0.393429815709759,-0.259874013640261,FALSE,"Male"
"274",39,"Austria",-0.355407998937982,-0.393429815709759,-0.944044863101282,FALSE,"Male"
"275",34,"Austria",0.300229085888736,1.36113857696529,-0.944044863101282,FALSE,"Female"
"276",62,"Austria",0.955866170715454,1.36113857696529,1.10846768528178,TRUE,"Female"
"277",26,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"278",40,"Austria",0.955866170715454,-0.393429815709759,0.424296835820761,TRUE,"Male"
"279",17,"Austria",-1.0110450837647,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"280",51,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Female"
"281",34,"Austria",-0.355407998937982,0.483854380627764,-0.259874013640261,FALSE,"Female"
"282",51,"Austria",-0.683226541351341,-0.832071913878521,-0.259874013640261,TRUE,"Female"
"283",33,"Austria",1.28368471312881,0.483854380627764,1.10846768528178,TRUE,"Female"
"284",26,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"285",33,"Austria",0.300229085888736,0.922496478796526,1.7926385347428,TRUE,"Male"
"286",53,"Austria",0.300229085888736,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"287",32,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"288",25,"Austria",-1.33886362617806,-0.832071913878521,0.424296835820761,TRUE,"Female"
"289",26,"Austria",-0.355407998937982,-0.393429815709759,-0.259874013640261,TRUE,"Female"
"290",40,"Austria",0.955866170715454,0.483854380627764,1.10846768528178,TRUE,"Female"
"291",17,"Austria",-0.355407998937982,0.483854380627764,1.10846768528178,TRUE,"Male"
"292",44,"Austria",0.300229085888736,-0.832071913878521,0.424296835820761,TRUE,"Male"
"293",50,"Austria",-0.683226541351341,-0.393429815709759,0.424296835820761,TRUE,"Female"
"294",54,"Austria",1.28368471312881,-0.393429815709759,1.7926385347428,TRUE,"Male"
"295",18,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,TRUE,"Male"
"296",49,"Austria",0.955866170715454,0.483854380627764,1.10846768528178,TRUE,"Female"
"297",27,"Austria",0.628047628302095,-0.832071913878521,0.424296835820761,TRUE,"Male"
"298",42,"Austria",-0.683226541351341,-0.393429815709759,0.424296835820761,TRUE,"Male"
"299",23,"Austria",0.955866170715454,-0.832071913878521,-0.944044863101282,TRUE,"Female"
"300",29,"Austria",-0.683226541351341,-0.832071913878521,-0.259874013640261,FALSE,"Male"
"301",32,"Austria",-1.33886362617806,-0.832071913878521,-0.944044863101282,FALSE,"Male"
"302",37,"Austria",1.28368471312881,1.36113857696529,-0.944044863101282,FALSE,"Male"
"303",30,"Austria",0.300229085888736,-0.832071913878521,-0.944044863101282,TRUE,"Female"
"304",60,"Austria",-0.0275894565246232,-0.393429815709759,-0.259874013640261,TRUE,"Male"
"305",60,"Austria",0.300229085888736,1.36113857696529,-0.944044863101282,TRUE,"Male"
"306",61,"Austria",1.28368471312881,1.36113857696529,1.7926385347428,TRUE,"Female"
